Epoch: 1/300, validation loss: 0.094712, learning rate: 0.005
Epoch: 52/300, validation loss: 0.056217, learning rate: 0.005
Epoch: 53/300, validation loss: 0.055767, learning rate: 0.005
Epoch: 54/300, validation loss: 0.055287, learning rate: 0.005
Epoch: 55/300, validation loss: 0.055555, learning rate: 0.005
Epoch: 56/300, validation loss: 0.055206, learning rate: 0.005
Epoch: 57/300, validation loss: 0.055627, learning rate: 0.005
Epoch: 58/300, validation loss: 0.055579, learning rate: 0.005
Epoch: 59/300, validation loss: 0.055003, learning rate: 0.005
Epoch: 60/300, validation loss: 0.056446, learning rate: 0.005
Epoch: 61/300, validation loss: 0.054843, learning rate: 0.005
Epoch: 62/300, validation loss: 0.054541, learning rate: 0.005
Epoch: 63/300, validation loss: 0.054594, learning rate: 0.005
Epoch: 64/300, validation loss: 0.054276, learning rate: 0.005
Epoch: 65/300, validation loss: 0.054140, learning rate: 0.005
Epoch: 66/300, validation loss: 0.053745, learning rate: 0.005
Epoch: 67/300, validation loss: 0.053589, learning rate: 0.005
Epoch: 68/300, validation loss: 0.054440, learning rate: 0.005
Epoch: 69/300, validation loss: 0.053757, learning rate: 0.005
Epoch: 70/300, validation loss: 0.054143, learning rate: 0.005
Epoch: 71/300, validation loss: 0.053564, learning rate: 0.005
Epoch: 72/300, validation loss: 0.053854, learning rate: 0.005
Epoch: 73/300, validation loss: 0.053449, learning rate: 0.005
Epoch: 74/300, validation loss: 0.054248, learning rate: 0.005
Epoch: 75/300, validation loss: 0.053544, learning rate: 0.005
Epoch: 76/300, validation loss: 0.053081, learning rate: 0.005
Epoch: 77/300, validation loss: 0.053418, learning rate: 0.005
Epoch: 78/300, validation loss: 0.053047, learning rate: 0.005
Epoch: 79/300, validation loss: 0.054427, learning rate: 0.005
Epoch: 80/300, validation loss: 0.052821, learning rate: 0.005
Epoch: 81/300, validation loss: 0.052905, learning rate: 0.005
Epoch: 82/300, validation loss: 0.052225, learning rate: 0.005
Epoch: 83/300, validation loss: 0.053247, learning rate: 0.005
Epoch: 84/300, validation loss: 0.052429, learning rate: 0.005
Epoch: 85/300, validation loss: 0.052711, learning rate: 0.005
Epoch: 86/300, validation loss: 0.051582, learning rate: 0.005
Epoch: 87/300, validation loss: 0.052590, learning rate: 0.005
Epoch: 88/300, validation loss: 0.052651, learning rate: 0.005
Epoch: 89/300, validation loss: 0.052254, learning rate: 0.005
Epoch: 90/300, validation loss: 0.052939, learning rate: 0.005
Epoch: 91/300, validation loss: 0.050685, learning rate: 0.0025
Epoch: 92/300, validation loss: 0.050690, learning rate: 0.0025
Epoch: 93/300, validation loss: 0.050727, learning rate: 0.0025
Epoch: 94/300, validation loss: 0.050859, learning rate: 0.0025
Epoch: 95/300, validation loss: 0.050587, learning rate: 0.0025
Epoch: 96/300, validation loss: 0.050571, learning rate: 0.0025
Epoch: 97/300, validation loss: 0.050452, learning rate: 0.0025
Epoch: 98/300, validation loss: 0.050255, learning rate: 0.0025
Epoch: 99/300, validation loss: 0.050155, learning rate: 0.0025
Epoch: 100/300, validation loss: 0.050341, learning rate: 0.0025
Epoch: 101/300, validation loss: 0.050241, learning rate: 0.0025
Epoch: 102/300, validation loss: 0.050382, learning rate: 0.0025
Epoch: 103/300, validation loss: 0.050142, learning rate: 0.0025
Epoch: 104/300, validation loss: 0.050178, learning rate: 0.0025
Epoch: 105/300, validation loss: 0.050422, learning rate: 0.0025
Epoch: 106/300, validation loss: 0.050158, learning rate: 0.0025
Epoch: 107/300, validation loss: 0.050013, learning rate: 0.0025
Epoch: 108/300, validation loss: 0.049998, learning rate: 0.0025
Epoch: 109/300, validation loss: 0.049789, learning rate: 0.0025
Epoch: 110/300, validation loss: 0.049907, learning rate: 0.0025
Epoch: 111/300, validation loss: 0.049885, learning rate: 0.0025
Epoch: 112/300, validation loss: 0.049751, learning rate: 0.0025
Epoch: 113/300, validation loss: 0.049520, learning rate: 0.0025
Epoch: 114/300, validation loss: 0.049655, learning rate: 0.0025
Epoch: 115/300, validation loss: 0.049591, learning rate: 0.0025
Epoch: 116/300, validation loss: 0.049333, learning rate: 0.0025
Epoch: 117/300, validation loss: 0.049725, learning rate: 0.0025
Epoch: 118/300, validation loss: 0.049392, learning rate: 0.0025
Epoch: 119/300, validation loss: 0.049465, learning rate: 0.0025
Epoch: 120/300, validation loss: 0.049567, learning rate: 0.0025
Epoch: 121/300, validation loss: 0.048912, learning rate: 0.00125
Epoch: 122/300, validation loss: 0.049033, learning rate: 0.00125
Epoch: 123/300, validation loss: 0.048842, learning rate: 0.00125
Epoch: 124/300, validation loss: 0.048827, learning rate: 0.00125
Epoch: 125/300, validation loss: 0.048783, learning rate: 0.00125
Epoch: 126/300, validation loss: 0.048831, learning rate: 0.00125
Epoch: 127/300, validation loss: 0.048823, learning rate: 0.00125
Epoch: 128/300, validation loss: 0.048708, learning rate: 0.00125
Epoch: 129/300, validation loss: 0.048668, learning rate: 0.00125
Epoch: 130/300, validation loss: 0.048676, learning rate: 0.00125
Epoch: 131/300, validation loss: 0.048682, learning rate: 0.00125
Epoch: 132/300, validation loss: 0.048744, learning rate: 0.00125
Epoch: 133/300, validation loss: 0.048657, learning rate: 0.00125
Epoch: 134/300, validation loss: 0.048617, learning rate: 0.00125
Epoch: 135/300, validation loss: 0.048459, learning rate: 0.00125
Epoch: 136/300, validation loss: 0.048431, learning rate: 0.00125
Epoch: 137/300, validation loss: 0.048407, learning rate: 0.00125
Epoch: 138/300, validation loss: 0.048486, learning rate: 0.00125
Epoch: 139/300, validation loss: 0.048339, learning rate: 0.00125
Epoch: 140/300, validation loss: 0.048283, learning rate: 0.00125
Epoch: 141/300, validation loss: 0.048348, learning rate: 0.00125
Epoch: 142/300, validation loss: 0.048313, learning rate: 0.00125
Epoch: 143/300, validation loss: 0.048315, learning rate: 0.00125
Epoch: 144/300, validation loss: 0.048371, learning rate: 0.00125
Epoch: 145/300, validation loss: 0.048113, learning rate: 0.000625
Epoch: 146/300, validation loss: 0.047993, learning rate: 0.000625
Epoch: 147/300, validation loss: 0.048070, learning rate: 0.000625
Epoch: 148/300, validation loss: 0.047948, learning rate: 0.000625
Epoch: 149/300, validation loss: 0.048016, learning rate: 0.000625
Epoch: 150/300, validation loss: 0.047947, learning rate: 0.000625
Epoch: 151/300, validation loss: 0.048020, learning rate: 0.000625
Epoch: 152/300, validation loss: 0.047976, learning rate: 0.000625
Epoch: 153/300, validation loss: 0.047801, learning rate: 0.0003125
Epoch: 154/300, validation loss: 0.047770, learning rate: 0.0003125
Epoch: 155/300, validation loss: 0.047774, learning rate: 0.0003125
Epoch: 156/300, validation loss: 0.047767, learning rate: 0.0003125
Epoch: 157/300, validation loss: 0.047741, learning rate: 0.0003125
Epoch: 158/300, validation loss: 0.047724, learning rate: 0.0003125
Epoch: 159/300, validation loss: 0.047739, learning rate: 0.0003125
Epoch: 160/300, validation loss: 0.047678, learning rate: 0.0003125
Epoch: 161/300, validation loss: 0.047674, learning rate: 0.0003125
Epoch: 162/300, validation loss: 0.047657, learning rate: 0.0003125
Epoch: 163/300, validation loss: 0.047669, learning rate: 0.0003125
Epoch: 164/300, validation loss: 0.047674, learning rate: 0.0003125
Epoch: 165/300, validation loss: 0.047654, learning rate: 0.0003125
Epoch: 166/300, validation loss: 0.047604, learning rate: 0.0003125
Epoch: 167/300, validation loss: 0.047613, learning rate: 0.0003125
Epoch: 168/300, validation loss: 0.047609, learning rate: 0.0003125
Epoch: 169/300, validation loss: 0.047615, learning rate: 0.0003125
Epoch: 170/300, validation loss: 0.047592, learning rate: 0.0003125
Epoch: 171/300, validation loss: 0.047569, learning rate: 0.0003125
Epoch: 172/300, validation loss: 0.047575, learning rate: 0.0003125
Epoch: 173/300, validation loss: 0.047540, learning rate: 0.0003125
Epoch: 174/300, validation loss: 0.047512, learning rate: 0.0003125
Epoch: 175/300, validation loss: 0.047530, learning rate: 0.0003125
Epoch: 176/300, validation loss: 0.047515, learning rate: 0.0003125
Epoch: 177/300, validation loss: 0.047507, learning rate: 0.0003125
Epoch: 178/300, validation loss: 0.047463, learning rate: 0.0003125
Epoch: 179/300, validation loss: 0.047474, learning rate: 0.0003125
Epoch: 180/300, validation loss: 0.047459, learning rate: 0.0003125
Epoch: 181/300, validation loss: 0.047474, learning rate: 0.0003125
Epoch: 182/300, validation loss: 0.047472, learning rate: 0.0003125
Epoch: 183/300, validation loss: 0.047375, learning rate: 0.00015625
Epoch: 184/300, validation loss: 0.047371, learning rate: 0.00015625
Epoch: 185/300, validation loss: 0.047359, learning rate: 0.00015625
Epoch: 186/300, validation loss: 0.047367, learning rate: 0.00015625
Epoch: 187/300, validation loss: 0.047351, learning rate: 0.00015625
Epoch: 188/300, validation loss: 0.047338, learning rate: 0.00015625
Epoch: 189/300, validation loss: 0.047327, learning rate: 0.00015625
Epoch: 190/300, validation loss: 0.047324, learning rate: 0.00015625
Epoch: 191/300, validation loss: 0.047306, learning rate: 0.00015625
Epoch: 192/300, validation loss: 0.047313, learning rate: 0.00015625
Epoch: 193/300, validation loss: 0.047325, learning rate: 0.00015625
Epoch: 194/300, validation loss: 0.047298, learning rate: 0.00015625
Epoch: 195/300, validation loss: 0.047283, learning rate: 0.00015625
Epoch: 196/300, validation loss: 0.047281, learning rate: 0.00015625
Epoch: 197/300, validation loss: 0.047290, learning rate: 0.00015625
Epoch: 198/300, validation loss: 0.047266, learning rate: 0.00015625
Epoch: 199/300, validation loss: 0.047265, learning rate: 0.00015625
Epoch: 200/300, validation loss: 0.047251, learning rate: 0.00015625
Epoch: 201/300, validation loss: 0.047246, learning rate: 0.00015625
Epoch: 202/300, validation loss: 0.047255, learning rate: 0.00015625
Epoch: 203/300, validation loss: 0.047229, learning rate: 0.00015625
Epoch: 204/300, validation loss: 0.047236, learning rate: 0.00015625
Epoch: 205/300, validation loss: 0.047223, learning rate: 0.00015625
Epoch: 206/300, validation loss: 0.047204, learning rate: 0.00015625
Epoch: 207/300, validation loss: 0.047200, learning rate: 0.00015625
Epoch: 208/300, validation loss: 0.047192, learning rate: 0.00015625
Epoch: 209/300, validation loss: 0.047186, learning rate: 0.00015625
Epoch: 210/300, validation loss: 0.047174, learning rate: 0.00015625
Epoch: 211/300, validation loss: 0.047186, learning rate: 0.00015625
Epoch: 212/300, validation loss: 0.047155, learning rate: 0.00015625
Epoch: 213/300, validation loss: 0.047155, learning rate: 0.00015625
Epoch: 214/300, validation loss: 0.047154, learning rate: 0.00015625
Epoch: 215/300, validation loss: 0.047149, learning rate: 0.00015625
Epoch: 216/300, validation loss: 0.047132, learning rate: 0.00015625
Epoch: 217/300, validation loss: 0.047145, learning rate: 0.00015625
Epoch: 218/300, validation loss: 0.047130, learning rate: 0.00015625
Epoch: 219/300, validation loss: 0.047114, learning rate: 0.00015625
Epoch: 220/300, validation loss: 0.047113, learning rate: 0.00015625
Epoch: 221/300, validation loss: 0.047105, learning rate: 0.00015625
Epoch: 222/300, validation loss: 0.047097, learning rate: 0.00015625
Epoch: 223/300, validation loss: 0.047094, learning rate: 0.00015625
Epoch: 224/300, validation loss: 0.047100, learning rate: 0.00015625
Epoch: 225/300, validation loss: 0.047084, learning rate: 0.00015625
Epoch: 226/300, validation loss: 0.047077, learning rate: 0.00015625
Epoch: 227/300, validation loss: 0.047084, learning rate: 0.00015625
Epoch: 228/300, validation loss: 0.047057, learning rate: 0.00015625
Epoch: 229/300, validation loss: 0.047064, learning rate: 0.00015625
Epoch: 230/300, validation loss: 0.047060, learning rate: 0.00015625
Epoch: 231/300, validation loss: 0.047044, learning rate: 0.00015625
Epoch: 232/300, validation loss: 0.047036, learning rate: 0.00015625
Epoch: 233/300, validation loss: 0.047034, learning rate: 0.00015625
Epoch: 234/300, validation loss: 0.047029, learning rate: 0.00015625
Epoch: 235/300, validation loss: 0.047025, learning rate: 0.00015625
Epoch: 236/300, validation loss: 0.047023, learning rate: 0.00015625
Epoch: 237/300, validation loss: 0.047013, learning rate: 0.00015625
Epoch: 238/300, validation loss: 0.047018, learning rate: 0.00015625
Epoch: 239/300, validation loss: 0.046990, learning rate: 0.00015625
Epoch: 240/300, validation loss: 0.047015, learning rate: 0.00015625
Epoch: 241/300, validation loss: 0.046980, learning rate: 0.00015625
Epoch: 242/300, validation loss: 0.046993, learning rate: 0.00015625
Epoch: 243/300, validation loss: 0.046961, learning rate: 0.00015625
Epoch: 244/300, validation loss: 0.046976, learning rate: 0.00015625
Epoch: 245/300, validation loss: 0.046969, learning rate: 0.00015625
Epoch: 246/300, validation loss: 0.046949, learning rate: 0.00015625
Epoch: 247/300, validation loss: 0.046948, learning rate: 0.00015625
Epoch: 248/300, validation loss: 0.046955, learning rate: 0.00015625
Epoch: 249/300, validation loss: 0.046944, learning rate: 0.00015625
Epoch: 250/300, validation loss: 0.046924, learning rate: 0.00015625
Epoch: 251/300, validation loss: 0.046943, learning rate: 0.00015625
Epoch: 252/300, validation loss: 0.046936, learning rate: 0.00015625
Epoch: 253/300, validation loss: 0.046921, learning rate: 0.00015625
Epoch: 254/300, validation loss: 0.046930, learning rate: 0.00015625
Epoch: 255/300, validation loss: 0.046890, learning rate: 7.8125e-05
Epoch: 256/300, validation loss: 0.046881, learning rate: 7.8125e-05
Epoch: 257/300, validation loss: 0.046871, learning rate: 7.8125e-05
Epoch: 258/300, validation loss: 0.046871, learning rate: 7.8125e-05
Epoch: 259/300, validation loss: 0.046869, learning rate: 7.8125e-05
Epoch: 260/300, validation loss: 0.046868, learning rate: 7.8125e-05
Epoch: 261/300, validation loss: 0.046861, learning rate: 7.8125e-05
Epoch: 262/300, validation loss: 0.046847, learning rate: 7.8125e-05
Epoch: 263/300, validation loss: 0.046850, learning rate: 7.8125e-05
Epoch: 264/300, validation loss: 0.046843, learning rate: 7.8125e-05
Epoch: 265/300, validation loss: 0.046841, learning rate: 7.8125e-05
Epoch: 266/300, validation loss: 0.046834, learning rate: 7.8125e-05
Epoch: 267/300, validation loss: 0.046837, learning rate: 7.8125e-05
Epoch: 268/300, validation loss: 0.046824, learning rate: 7.8125e-05
Epoch: 269/300, validation loss: 0.046826, learning rate: 7.8125e-05
Epoch: 270/300, validation loss: 0.046814, learning rate: 7.8125e-05
Epoch: 271/300, validation loss: 0.046808, learning rate: 7.8125e-05
Epoch: 272/300, validation loss: 0.046808, learning rate: 7.8125e-05
Epoch: 273/300, validation loss: 0.046806, learning rate: 7.8125e-05
Epoch: 274/300, validation loss: 0.046806, learning rate: 7.8125e-05
Epoch: 275/300, validation loss: 0.046800, learning rate: 7.8125e-05
Epoch: 276/300, validation loss: 0.046799, learning rate: 7.8125e-05
Epoch: 277/300, validation loss: 0.046795, learning rate: 7.8125e-05
Epoch: 278/300, validation loss: 0.046791, learning rate: 7.8125e-05
Epoch: 279/300, validation loss: 0.046779, learning rate: 7.8125e-05
Epoch: 280/300, validation loss: 0.046773, learning rate: 7.8125e-05
Epoch: 281/300, validation loss: 0.046772, learning rate: 7.8125e-05
Epoch: 282/300, validation loss: 0.046769, learning rate: 7.8125e-05
Epoch: 283/300, validation loss: 0.046765, learning rate: 7.8125e-05
Epoch: 284/300, validation loss: 0.046760, learning rate: 7.8125e-05
Epoch: 285/300, validation loss: 0.046769, learning rate: 7.8125e-05
Epoch: 286/300, validation loss: 0.046752, learning rate: 7.8125e-05
Epoch: 287/300, validation loss: 0.046749, learning rate: 7.8125e-05
Epoch: 288/300, validation loss: 0.046745, learning rate: 7.8125e-05
Epoch: 289/300, validation loss: 0.046749, learning rate: 7.8125e-05
Epoch: 290/300, validation loss: 0.046744, learning rate: 7.8125e-05
Epoch: 291/300, validation loss: 0.046731, learning rate: 7.8125e-05
Epoch: 292/300, validation loss: 0.046735, learning rate: 7.8125e-05
Epoch: 293/300, validation loss: 0.046732, learning rate: 7.8125e-05
Epoch: 294/300, validation loss: 0.046727, learning rate: 7.8125e-05
Epoch: 295/300, validation loss: 0.046717, learning rate: 7.8125e-05
Epoch: 296/300, validation loss: 0.046723, learning rate: 7.8125e-05
Epoch: 297/300, validation loss: 0.046714, learning rate: 7.8125e-05
Epoch: 298/300, validation loss: 0.046707, learning rate: 7.8125e-05
Epoch: 299/300, validation loss: 0.046714, learning rate: 7.8125e-05
Epoch: 300/300, validation loss: 0.046696, learning rate: 7.8125e-05
