300 epochs MSE loss

Epoch: 1/300, validation loss: 0.439461, learning rate: 0.005
Epoch: 114/300, validation loss: 0.412692, learning rate: 0.00125
Epoch: 115/300, validation loss: 0.412649, learning rate: 0.00125
Epoch: 116/300, validation loss: 0.412678, learning rate: 0.00125
Epoch: 117/300, validation loss: 0.412508, learning rate: 0.00125
Epoch: 118/300, validation loss: 0.412590, learning rate: 0.00125
Epoch: 119/300, validation loss: 0.412661, learning rate: 0.00125
Epoch: 120/300, validation loss: 0.412612, learning rate: 0.00125
Epoch: 121/300, validation loss: 0.412541, learning rate: 0.00125
Epoch: 122/300, validation loss: 0.412316, learning rate: 0.000625
Epoch: 123/300, validation loss: 0.412351, learning rate: 0.000625
Epoch: 124/300, validation loss: 0.412252, learning rate: 0.000625
Epoch: 125/300, validation loss: 0.412272, learning rate: 0.000625
Epoch: 126/300, validation loss: 0.412213, learning rate: 0.000625
Epoch: 127/300, validation loss: 0.412236, learning rate: 0.000625
Epoch: 128/300, validation loss: 0.412277, learning rate: 0.000625
Epoch: 129/300, validation loss: 0.412089, learning rate: 0.0003125
Epoch: 130/300, validation loss: 0.412090, learning rate: 0.0003125
Epoch: 131/300, validation loss: 0.412062, learning rate: 0.0003125
Epoch: 132/300, validation loss: 0.412045, learning rate: 0.0003125
Epoch: 133/300, validation loss: 0.412014, learning rate: 0.0003125
Epoch: 134/300, validation loss: 0.412024, learning rate: 0.0003125
Epoch: 135/300, validation loss: 0.411987, learning rate: 0.0003125
Epoch: 136/300, validation loss: 0.411986, learning rate: 0.0003125
Epoch: 137/300, validation loss: 0.412010, learning rate: 0.0003125
Epoch: 138/300, validation loss: 0.412023, learning rate: 0.0003125
Epoch: 139/300, validation loss: 0.411946, learning rate: 0.0003125
Epoch: 140/300, validation loss: 0.411916, learning rate: 0.00015625
Epoch: 141/300, validation loss: 0.411895, learning rate: 0.00015625
Epoch: 142/300, validation loss: 0.411901, learning rate: 0.00015625
Epoch: 143/300, validation loss: 0.411901, learning rate: 0.00015625
Epoch: 144/300, validation loss: 0.411872, learning rate: 0.00015625
Epoch: 145/300, validation loss: 0.411868, learning rate: 0.00015625
Epoch: 146/300, validation loss: 0.411847, learning rate: 0.00015625
Epoch: 147/300, validation loss: 0.411834, learning rate: 0.00015625
Epoch: 148/300, validation loss: 0.411858, learning rate: 0.00015625
Epoch: 149/300, validation loss: 0.411820, learning rate: 7.8125e-05
Epoch: 150/300, validation loss: 0.411807, learning rate: 7.8125e-05
Epoch: 151/300, validation loss: 0.411805, learning rate: 7.8125e-05
Epoch: 152/300, validation loss: 0.411792, learning rate: 7.8125e-05
Epoch: 153/300, validation loss: 0.411789, learning rate: 7.8125e-05
Epoch: 154/300, validation loss: 0.411777, learning rate: 7.8125e-05
Epoch: 155/300, validation loss: 0.411774, learning rate: 7.8125e-05
Epoch: 156/300, validation loss: 0.411767, learning rate: 7.8125e-05
Epoch: 157/300, validation loss: 0.411759, learning rate: 7.8125e-05
Epoch: 158/300, validation loss: 0.411746, learning rate: 7.8125e-05
Epoch: 159/300, validation loss: 0.411738, learning rate: 3.90625e-05
Epoch: 160/300, validation loss: 0.411736, learning rate: 3.90625e-05
Epoch: 161/300, validation loss: 0.411731, learning rate: 3.90625e-05
Epoch: 162/300, validation loss: 0.411726, learning rate: 3.90625e-05
Epoch: 163/300, validation loss: 0.411723, learning rate: 3.90625e-05
Epoch: 164/300, validation loss: 0.411721, learning rate: 3.90625e-05
Epoch: 165/300, validation loss: 0.411714, learning rate: 1.953125e-05
Epoch: 166/300, validation loss: 0.411713, learning rate: 1.953125e-05
Epoch: 167/300, validation loss: 0.411710, learning rate: 1.953125e-05
Epoch: 168/300, validation loss: 0.411708, learning rate: 1.953125e-05
Epoch: 169/300, validation loss: 0.411706, learning rate: 1.953125e-05
Epoch: 170/300, validation loss: 0.411703, learning rate: 1.953125e-05
Epoch: 171/300, validation loss: 0.411701, learning rate: 9.765625e-06
Epoch: 172/300, validation loss: 0.411701, learning rate: 9.765625e-06
Epoch: 173/300, validation loss: 0.411699, learning rate: 9.765625e-06
Epoch: 174/300, validation loss: 0.411698, learning rate: 9.765625e-06
Epoch: 175/300, validation loss: 0.411697, learning rate: 9.765625e-06
Epoch: 176/300, validation loss: 0.411695, learning rate: 9.765625e-06
Epoch: 177/300, validation loss: 0.411695, learning rate: 4.8828125e-06
Epoch: 178/300, validation loss: 0.411694, learning rate: 4.8828125e-06
Epoch: 179/300, validation loss: 0.411693, learning rate: 4.8828125e-06
Epoch: 180/300, validation loss: 0.411693, learning rate: 4.8828125e-06
Epoch: 181/300, validation loss: 0.411692, learning rate: 4.8828125e-06
Epoch: 182/300, validation loss: 0.411691, learning rate: 4.8828125e-06
Epoch: 183/300, validation loss: 0.411691, learning rate: 2.44140625e-06
Epoch: 184/300, validation loss: 0.411691, learning rate: 2.44140625e-06
Epoch: 185/300, validation loss: 0.411691, learning rate: 2.44140625e-06
Epoch: 186/300, validation loss: 0.411690, learning rate: 2.44140625e-06
Epoch: 187/300, validation loss: 0.411690, learning rate: 2.44140625e-06
Epoch: 188/300, validation loss: 0.411690, learning rate: 2.44140625e-06
Epoch: 189/300, validation loss: 0.411689, learning rate: 1.220703125e-06
Epoch: 190/300, validation loss: 0.411689, learning rate: 1.220703125e-06
Epoch: 191/300, validation loss: 0.411689, learning rate: 1.220703125e-06
Epoch: 192/300, validation loss: 0.411689, learning rate: 1.220703125e-06
Epoch: 193/300, validation loss: 0.411689, learning rate: 1.220703125e-06
Epoch: 194/300, validation loss: 0.411689, learning rate: 1.220703125e-06
Epoch: 195/300, validation loss: 0.411689, learning rate: 6.103515625e-07
Epoch: 196/300, validation loss: 0.411689, learning rate: 6.103515625e-07
Epoch: 197/300, validation loss: 0.411689, learning rate: 6.103515625e-07
Epoch: 198/300, validation loss: 0.411689, learning rate: 6.103515625e-07
Epoch: 199/300, validation loss: 0.411689, learning rate: 6.103515625e-07
Epoch: 200/300, validation loss: 0.411688, learning rate: 6.103515625e-07
Epoch: 201/300, validation loss: 0.411688, learning rate: 3.0517578125e-07
Epoch: 202/300, validation loss: 0.411688, learning rate: 3.0517578125e-07
Epoch: 203/300, validation loss: 0.411688, learning rate: 3.0517578125e-07
Epoch: 204/300, validation loss: 0.411688, learning rate: 3.0517578125e-07
Epoch: 205/300, validation loss: 0.411688, learning rate: 3.0517578125e-07
Epoch: 206/300, validation loss: 0.411688, learning rate: 3.0517578125e-07
Epoch: 207/300, validation loss: 0.411688, learning rate: 1.52587890625e-07
Epoch: 208/300, validation loss: 0.411688, learning rate: 1.52587890625e-07
Epoch: 209/300, validation loss: 0.411688, learning rate: 1.52587890625e-07
Epoch: 210/300, validation loss: 0.411688, learning rate: 1.52587890625e-07
Epoch: 211/300, validation loss: 0.411688, learning rate: 1.52587890625e-07
Epoch: 212/300, validation loss: 0.411688, learning rate: 1.52587890625e-07
Epoch: 213/300, validation loss: 0.411688, learning rate: 7.62939453125e-08
Epoch: 214/300, validation loss: 0.411688, learning rate: 7.62939453125e-08
Epoch: 215/300, validation loss: 0.411688, learning rate: 7.62939453125e-08
Epoch: 216/300, validation loss: 0.411688, learning rate: 7.62939453125e-08
Epoch: 217/300, validation loss: 0.411688, learning rate: 7.62939453125e-08
Epoch: 218/300, validation loss: 0.411688, learning rate: 7.62939453125e-08
Epoch: 219/300, validation loss: 0.411688, learning rate: 3.814697265625e-08
Epoch: 220/300, validation loss: 0.411688, learning rate: 3.814697265625e-08
Epoch: 221/300, validation loss: 0.411688, learning rate: 3.814697265625e-08
Epoch: 222/300, validation loss: 0.411688, learning rate: 3.814697265625e-08
Epoch: 223/300, validation loss: 0.411688, learning rate: 3.814697265625e-08
Epoch: 224/300, validation loss: 0.411688, learning rate: 3.814697265625e-08
Epoch: 225/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 226/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 227/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 228/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 229/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 230/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 231/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 232/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 233/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 234/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 235/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 236/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 237/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 238/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 239/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 240/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 241/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 242/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 243/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 244/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 245/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 246/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 247/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 248/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 249/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 250/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 251/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 252/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 253/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 254/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 255/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 256/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 257/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 258/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 259/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 260/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 261/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 262/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 263/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 264/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 265/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 266/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 267/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 268/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 269/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 270/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 271/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 272/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 273/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 274/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 275/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 276/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 277/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 278/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 279/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 280/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 281/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 282/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 283/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 284/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 285/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 286/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 287/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 288/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 289/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 290/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 291/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 292/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 293/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 294/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 295/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 296/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 297/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 298/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 299/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
Epoch: 300/300, validation loss: 0.411688, learning rate: 1.9073486328125e-08
