300 epochs MSE loss

Epoch: 1/200, validation loss: 0.095822, learning rate: 0.004
Epoch: 117/200, validation loss: 0.049086, learning rate: 0.0008
Epoch: 118/200, validation loss: 0.049085, learning rate: 0.0008
Epoch: 119/200, validation loss: 0.049163, learning rate: 0.0008
Epoch: 120/200, validation loss: 0.049215, learning rate: 0.0008
Epoch: 121/200, validation loss: 0.049013, learning rate: 0.0008
Epoch: 122/200, validation loss: 0.049110, learning rate: 0.0008
Epoch: 123/200, validation loss: 0.048997, learning rate: 0.0008
Epoch: 124/200, validation loss: 0.049020, learning rate: 0.0008
Epoch: 125/200, validation loss: 0.048974, learning rate: 0.0008
Epoch: 126/200, validation loss: 0.048871, learning rate: 0.0008
Epoch: 127/200, validation loss: 0.048954, learning rate: 0.0008
Epoch: 128/200, validation loss: 0.048990, learning rate: 0.0008
Epoch: 129/200, validation loss: 0.048952, learning rate: 0.0008
Epoch: 130/200, validation loss: 0.048851, learning rate: 0.0008
Epoch: 131/200, validation loss: 0.048908, learning rate: 0.0008
Epoch: 132/200, validation loss: 0.048802, learning rate: 0.0008
Epoch: 133/200, validation loss: 0.048794, learning rate: 0.0008
Epoch: 134/200, validation loss: 0.048854, learning rate: 0.0008
Epoch: 135/200, validation loss: 0.048763, learning rate: 0.0008
Epoch: 136/200, validation loss: 0.048701, learning rate: 0.0008
Epoch: 137/200, validation loss: 0.048717, learning rate: 0.0008
Epoch: 138/200, validation loss: 0.048638, learning rate: 0.0008
Epoch: 139/200, validation loss: 0.048771, learning rate: 0.0008
Epoch: 140/200, validation loss: 0.048741, learning rate: 0.0008
Epoch: 141/200, validation loss: 0.048633, learning rate: 0.0008
Epoch: 142/200, validation loss: 0.048732, learning rate: 0.0008
Epoch: 143/200, validation loss: 0.048620, learning rate: 0.0008
Epoch: 144/200, validation loss: 0.048596, learning rate: 0.0008
Epoch: 145/200, validation loss: 0.048628, learning rate: 0.0008
Epoch: 146/200, validation loss: 0.048494, learning rate: 0.0008
Epoch: 147/200, validation loss: 0.048524, learning rate: 0.0008
Epoch: 148/200, validation loss: 0.048630, learning rate: 0.0008
Epoch: 149/200, validation loss: 0.048569, learning rate: 0.0008
Epoch: 150/200, validation loss: 0.048588, learning rate: 0.0008
Epoch: 151/200, validation loss: 0.048277, learning rate: 0.00016
Epoch: 152/200, validation loss: 0.048240, learning rate: 0.00016
Epoch: 153/200, validation loss: 0.048234, learning rate: 0.00016
Epoch: 154/200, validation loss: 0.048206, learning rate: 0.00016
Epoch: 155/200, validation loss: 0.048193, learning rate: 0.00016
Epoch: 156/200, validation loss: 0.048170, learning rate: 0.00016
Epoch: 157/200, validation loss: 0.048175, learning rate: 0.00016
Epoch: 158/200, validation loss: 0.048165, learning rate: 0.00016
Epoch: 159/200, validation loss: 0.048166, learning rate: 0.00016
Epoch: 160/200, validation loss: 0.048145, learning rate: 0.00016
Epoch: 161/200, validation loss: 0.048130, learning rate: 0.00016
Epoch: 162/200, validation loss: 0.048138, learning rate: 0.00016
Epoch: 163/200, validation loss: 0.048112, learning rate: 0.00016
Epoch: 164/200, validation loss: 0.048106, learning rate: 0.00016
Epoch: 165/200, validation loss: 0.048094, learning rate: 0.00016
Epoch: 166/200, validation loss: 0.048088, learning rate: 0.00016
Epoch: 167/200, validation loss: 0.048079, learning rate: 0.00016
Epoch: 168/200, validation loss: 0.048078, learning rate: 0.00016
Epoch: 169/200, validation loss: 0.048077, learning rate: 0.00016
Epoch: 170/200, validation loss: 0.048036, learning rate: 0.00016
Epoch: 171/200, validation loss: 0.048051, learning rate: 0.00016
Epoch: 172/200, validation loss: 0.048034, learning rate: 0.00016
Epoch: 173/200, validation loss: 0.048025, learning rate: 0.00016
Epoch: 174/200, validation loss: 0.048007, learning rate: 0.00016
Epoch: 175/200, validation loss: 0.048013, learning rate: 0.00016
Epoch: 176/200, validation loss: 0.048017, learning rate: 0.00016
Epoch: 177/200, validation loss: 0.048012, learning rate: 0.00016
Epoch: 178/200, validation loss: 0.047979, learning rate: 0.00016
Epoch: 179/200, validation loss: 0.047990, learning rate: 0.00016
Epoch: 180/200, validation loss: 0.047999, learning rate: 0.00016
Epoch: 181/200, validation loss: 0.047977, learning rate: 0.00016
Epoch: 182/200, validation loss: 0.047948, learning rate: 0.00016
Epoch: 183/200, validation loss: 0.047938, learning rate: 0.00016
Epoch: 184/200, validation loss: 0.047953, learning rate: 0.00016
Epoch: 185/200, validation loss: 0.047939, learning rate: 0.00016
Epoch: 186/200, validation loss: 0.047930, learning rate: 0.00016
Epoch: 187/200, validation loss: 0.047917, learning rate: 0.00016
Epoch: 188/200, validation loss: 0.047911, learning rate: 0.00016
Epoch: 189/200, validation loss: 0.047908, learning rate: 0.00016
Epoch: 190/200, validation loss: 0.047911, learning rate: 0.00016
Epoch: 191/200, validation loss: 0.047892, learning rate: 0.00016
Epoch: 192/200, validation loss: 0.047906, learning rate: 0.00016
Epoch: 193/200, validation loss: 0.047888, learning rate: 0.00016
Epoch: 194/200, validation loss: 0.047883, learning rate: 0.00016
Epoch: 195/200, validation loss: 0.047869, learning rate: 0.00016
Epoch: 196/200, validation loss: 0.047847, learning rate: 0.00016
Epoch: 197/200, validation loss: 0.047863, learning rate: 0.00016
Epoch: 198/200, validation loss: 0.047836, learning rate: 0.00016
Epoch: 199/200, validation loss: 0.047844, learning rate: 0.00016
Epoch: 200/200, validation loss: 0.047820, learning rate: 0.00016
Epoch: 201/300, validation loss: 0.047815, learning rate: 0.00016
Epoch: 202/300, validation loss: 0.047816, learning rate: 0.00016
Epoch: 203/300, validation loss: 0.047802, learning rate: 0.00016
Epoch: 204/300, validation loss: 0.047796, learning rate: 0.00016
Epoch: 205/300, validation loss: 0.047801, learning rate: 0.00016
Epoch: 206/300, validation loss: 0.047799, learning rate: 0.00016
Epoch: 207/300, validation loss: 0.047777, learning rate: 0.00016
Epoch: 208/300, validation loss: 0.047782, learning rate: 0.00016
Epoch: 209/300, validation loss: 0.047769, learning rate: 0.00016
Epoch: 210/300, validation loss: 0.047772, learning rate: 0.00016
Epoch: 211/300, validation loss: 0.047745, learning rate: 0.00016
Epoch: 212/300, validation loss: 0.047744, learning rate: 0.00016
Epoch: 213/300, validation loss: 0.047742, learning rate: 0.00016
Epoch: 214/300, validation loss: 0.047736, learning rate: 0.00016
Epoch: 215/300, validation loss: 0.047740, learning rate: 0.00016
Epoch: 216/300, validation loss: 0.047720, learning rate: 0.00016
Epoch: 217/300, validation loss: 0.047727, learning rate: 0.00016
Epoch: 218/300, validation loss: 0.047712, learning rate: 0.00016
Epoch: 219/300, validation loss: 0.047693, learning rate: 0.00016
Epoch: 220/300, validation loss: 0.047709, learning rate: 0.00016
Epoch: 221/300, validation loss: 0.047686, learning rate: 0.00016
Epoch: 222/300, validation loss: 0.047699, learning rate: 0.00016
Epoch: 223/300, validation loss: 0.047672, learning rate: 0.00016
Epoch: 224/300, validation loss: 0.047672, learning rate: 0.00016
Epoch: 225/300, validation loss: 0.047665, learning rate: 0.00016
Epoch: 226/300, validation loss: 0.047659, learning rate: 0.00016
Epoch: 227/300, validation loss: 0.047661, learning rate: 0.00016
Epoch: 228/300, validation loss: 0.047659, learning rate: 0.00016
Epoch: 229/300, validation loss: 0.047641, learning rate: 0.00016
Epoch: 230/300, validation loss: 0.047648, learning rate: 0.00016
Epoch: 231/300, validation loss: 0.047640, learning rate: 0.00016
Epoch: 232/300, validation loss: 0.047646, learning rate: 0.00016
Epoch: 233/300, validation loss: 0.047631, learning rate: 0.00016
Epoch: 234/300, validation loss: 0.047615, learning rate: 0.00016
Epoch: 235/300, validation loss: 0.047622, learning rate: 0.00016
Epoch: 236/300, validation loss: 0.047619, learning rate: 0.00016
Epoch: 237/300, validation loss: 0.047584, learning rate: 0.00016
Epoch: 238/300, validation loss: 0.047589, learning rate: 0.00016
Epoch: 239/300, validation loss: 0.047597, learning rate: 0.00016
Epoch: 240/300, validation loss: 0.047585, learning rate: 0.00016
Epoch: 241/300, validation loss: 0.047574, learning rate: 0.00016
Epoch: 242/300, validation loss: 0.047579, learning rate: 0.00016
Epoch: 243/300, validation loss: 0.047560, learning rate: 0.00016
Epoch: 244/300, validation loss: 0.047552, learning rate: 0.00016
Epoch: 245/300, validation loss: 0.047544, learning rate: 0.00016
Epoch: 246/300, validation loss: 0.047544, learning rate: 0.00016
Epoch: 247/300, validation loss: 0.047544, learning rate: 0.00016
Epoch: 248/300, validation loss: 0.047534, learning rate: 0.00016
Epoch: 249/300, validation loss: 0.047557, learning rate: 0.00016
Epoch: 250/300, validation loss: 0.047526, learning rate: 0.00016
Epoch: 251/300, validation loss: 0.047527, learning rate: 0.00016
Epoch: 252/300, validation loss: 0.047525, learning rate: 0.00016
Epoch: 253/300, validation loss: 0.047516, learning rate: 0.00016
Epoch: 254/300, validation loss: 0.047513, learning rate: 0.00016
Epoch: 255/300, validation loss: 0.047494, learning rate: 0.00016
Epoch: 256/300, validation loss: 0.047498, learning rate: 0.00016
Epoch: 257/300, validation loss: 0.047498, learning rate: 0.00016
Epoch: 258/300, validation loss: 0.047499, learning rate: 0.00016
Epoch: 259/300, validation loss: 0.047491, learning rate: 0.00016
Epoch: 260/300, validation loss: 0.047437, learning rate: 3.2000000000000005e-05
Epoch: 261/300, validation loss: 0.047434, learning rate: 3.2000000000000005e-05
Epoch: 262/300, validation loss: 0.047428, learning rate: 3.2000000000000005e-05
Epoch: 263/300, validation loss: 0.047425, learning rate: 3.2000000000000005e-05
Epoch: 264/300, validation loss: 0.047422, learning rate: 3.2000000000000005e-05
Epoch: 265/300, validation loss: 0.047416, learning rate: 3.2000000000000005e-05
Epoch: 266/300, validation loss: 0.047413, learning rate: 3.2000000000000005e-05
Epoch: 267/300, validation loss: 0.047405, learning rate: 3.2000000000000005e-05
Epoch: 268/300, validation loss: 0.047402, learning rate: 3.2000000000000005e-05
Epoch: 269/300, validation loss: 0.047400, learning rate: 3.2000000000000005e-05
Epoch: 270/300, validation loss: 0.047398, learning rate: 3.2000000000000005e-05
Epoch: 271/300, validation loss: 0.047392, learning rate: 3.2000000000000005e-05
Epoch: 272/300, validation loss: 0.047388, learning rate: 3.2000000000000005e-05
Epoch: 273/300, validation loss: 0.047386, learning rate: 3.2000000000000005e-05
Epoch: 274/300, validation loss: 0.047380, learning rate: 3.2000000000000005e-05
Epoch: 275/300, validation loss: 0.047378, learning rate: 3.2000000000000005e-05
Epoch: 276/300, validation loss: 0.047375, learning rate: 3.2000000000000005e-05
Epoch: 277/300, validation loss: 0.047370, learning rate: 3.2000000000000005e-05
Epoch: 278/300, validation loss: 0.047368, learning rate: 3.2000000000000005e-05
Epoch: 279/300, validation loss: 0.047360, learning rate: 3.2000000000000005e-05
Epoch: 280/300, validation loss: 0.047361, learning rate: 3.2000000000000005e-05
Epoch: 281/300, validation loss: 0.047353, learning rate: 3.2000000000000005e-05
Epoch: 282/300, validation loss: 0.047353, learning rate: 3.2000000000000005e-05
Epoch: 283/300, validation loss: 0.047352, learning rate: 3.2000000000000005e-05
Epoch: 284/300, validation loss: 0.047343, learning rate: 3.2000000000000005e-05
Epoch: 285/300, validation loss: 0.047340, learning rate: 3.2000000000000005e-05
Epoch: 286/300, validation loss: 0.047337, learning rate: 3.2000000000000005e-05
Epoch: 287/300, validation loss: 0.047336, learning rate: 3.2000000000000005e-05
Epoch: 288/300, validation loss: 0.047328, learning rate: 3.2000000000000005e-05
Epoch: 289/300, validation loss: 0.047328, learning rate: 3.2000000000000005e-05
Epoch: 290/300, validation loss: 0.047319, learning rate: 3.2000000000000005e-05
Epoch: 291/300, validation loss: 0.047322, learning rate: 3.2000000000000005e-05
Epoch: 292/300, validation loss: 0.047316, learning rate: 3.2000000000000005e-05
Epoch: 293/300, validation loss: 0.047314, learning rate: 3.2000000000000005e-05
Epoch: 294/300, validation loss: 0.047307, learning rate: 3.2000000000000005e-05
Epoch: 295/300, validation loss: 0.047307, learning rate: 3.2000000000000005e-05
Epoch: 296/300, validation loss: 0.047303, learning rate: 3.2000000000000005e-05
Epoch: 297/300, validation loss: 0.047297, learning rate: 3.2000000000000005e-05
Epoch: 298/300, validation loss: 0.047297, learning rate: 3.2000000000000005e-05
Epoch: 299/300, validation loss: 0.047292, learning rate: 3.2000000000000005e-05
Epoch: 300/300, validation loss: 0.047286, learning rate: 3.2000000000000005e-05
