300 epochs, MSE loss

Epoch: 1/300, validation loss: 0.438134, learning rate: 0.005
Epoch: 74/300, validation loss: 0.413937, learning rate: 0.0025
Epoch: 75/300, validation loss: 0.413761, learning rate: 0.0025
Epoch: 76/300, validation loss: 0.413709, learning rate: 0.0025
Epoch: 77/300, validation loss: 0.413808, learning rate: 0.0025
Epoch: 78/300, validation loss: 0.413501, learning rate: 0.0025
Epoch: 79/300, validation loss: 0.413645, learning rate: 0.0025
Epoch: 80/300, validation loss: 0.413693, learning rate: 0.0025
Epoch: 81/300, validation loss: 0.413778, learning rate: 0.0025
Epoch: 82/300, validation loss: 0.413536, learning rate: 0.0025
Epoch: 83/300, validation loss: 0.413266, learning rate: 0.00125
Epoch: 84/300, validation loss: 0.413201, learning rate: 0.00125
Epoch: 85/300, validation loss: 0.413140, learning rate: 0.00125
Epoch: 86/300, validation loss: 0.413069, learning rate: 0.00125
Epoch: 87/300, validation loss: 0.413129, learning rate: 0.00125
Epoch: 88/300, validation loss: 0.413066, learning rate: 0.00125
Epoch: 89/300, validation loss: 0.412996, learning rate: 0.00125
Epoch: 90/300, validation loss: 0.413005, learning rate: 0.00125
Epoch: 91/300, validation loss: 0.412900, learning rate: 0.00125
Epoch: 92/300, validation loss: 0.412926, learning rate: 0.00125
Epoch: 93/300, validation loss: 0.412982, learning rate: 0.00125
Epoch: 94/300, validation loss: 0.412886, learning rate: 0.00125
Epoch: 95/300, validation loss: 0.412856, learning rate: 0.00125
Epoch: 96/300, validation loss: 0.412904, learning rate: 0.00125
Epoch: 97/300, validation loss: 0.412791, learning rate: 0.00125
Epoch: 98/300, validation loss: 0.412786, learning rate: 0.00125
Epoch: 99/300, validation loss: 0.412782, learning rate: 0.00125
Epoch: 100/300, validation loss: 0.412742, learning rate: 0.00125
Epoch: 101/300, validation loss: 0.412771, learning rate: 0.00125
Epoch: 102/300, validation loss: 0.412663, learning rate: 0.00125
Epoch: 103/300, validation loss: 0.412721, learning rate: 0.00125
Epoch: 104/300, validation loss: 0.412687, learning rate: 0.00125
Epoch: 105/300, validation loss: 0.412675, learning rate: 0.00125
Epoch: 106/300, validation loss: 0.412597, learning rate: 0.00125
Epoch: 107/300, validation loss: 0.412673, learning rate: 0.00125
Epoch: 108/300, validation loss: 0.412620, learning rate: 0.00125
Epoch: 109/300, validation loss: 0.412617, learning rate: 0.00125
Epoch: 110/300, validation loss: 0.412611, learning rate: 0.00125
Epoch: 111/300, validation loss: 0.412417, learning rate: 0.000625
Epoch: 112/300, validation loss: 0.412453, learning rate: 0.000625
Epoch: 113/300, validation loss: 0.412409, learning rate: 0.000625
Epoch: 114/300, validation loss: 0.412397, learning rate: 0.000625
Epoch: 115/300, validation loss: 0.412395, learning rate: 0.000625
Epoch: 116/300, validation loss: 0.412401, learning rate: 0.000625
Epoch: 117/300, validation loss: 0.412299, learning rate: 0.0003125
Epoch: 118/300, validation loss: 0.412299, learning rate: 0.0003125
Epoch: 119/300, validation loss: 0.412282, learning rate: 0.0003125
Epoch: 120/300, validation loss: 0.412290, learning rate: 0.0003125
Epoch: 121/300, validation loss: 0.412279, learning rate: 0.0003125
Epoch: 122/300, validation loss: 0.412260, learning rate: 0.0003125
Epoch: 123/300, validation loss: 0.412239, learning rate: 0.00015625
Epoch: 124/300, validation loss: 0.412227, learning rate: 0.00015625
Epoch: 125/300, validation loss: 0.412219, learning rate: 0.00015625
Epoch: 126/300, validation loss: 0.412216, learning rate: 0.00015625
Epoch: 127/300, validation loss: 0.412211, learning rate: 0.00015625
Epoch: 128/300, validation loss: 0.412201, learning rate: 0.00015625
Epoch: 129/300, validation loss: 0.412190, learning rate: 7.8125e-05
Epoch: 130/300, validation loss: 0.412194, learning rate: 7.8125e-05
Epoch: 131/300, validation loss: 0.412187, learning rate: 7.8125e-05
Epoch: 132/300, validation loss: 0.412185, learning rate: 7.8125e-05
Epoch: 133/300, validation loss: 0.412182, learning rate: 7.8125e-05
Epoch: 134/300, validation loss: 0.412180, learning rate: 7.8125e-05
Epoch: 135/300, validation loss: 0.412173, learning rate: 3.90625e-05
Epoch: 136/300, validation loss: 0.412171, learning rate: 3.90625e-05
Epoch: 137/300, validation loss: 0.412173, learning rate: 3.90625e-05
Epoch: 138/300, validation loss: 0.412169, learning rate: 3.90625e-05
Epoch: 139/300, validation loss: 0.412168, learning rate: 3.90625e-05
Epoch: 140/300, validation loss: 0.412166, learning rate: 3.90625e-05
Epoch: 141/300, validation loss: 0.412165, learning rate: 1.953125e-05
Epoch: 142/300, validation loss: 0.412163, learning rate: 1.953125e-05
Epoch: 143/300, validation loss: 0.412164, learning rate: 1.953125e-05
Epoch: 144/300, validation loss: 0.412163, learning rate: 1.953125e-05
Epoch: 145/300, validation loss: 0.412162, learning rate: 1.953125e-05
Epoch: 146/300, validation loss: 0.412161, learning rate: 1.953125e-05
Epoch: 147/300, validation loss: 0.412160, learning rate: 9.765625e-06
Epoch: 148/300, validation loss: 0.412160, learning rate: 9.765625e-06
Epoch: 149/300, validation loss: 0.412160, learning rate: 9.765625e-06
Epoch: 150/300, validation loss: 0.412159, learning rate: 9.765625e-06
Epoch: 151/300, validation loss: 0.412159, learning rate: 9.765625e-06
Epoch: 152/300, validation loss: 0.412158, learning rate: 9.765625e-06
Epoch: 153/300, validation loss: 0.412158, learning rate: 4.8828125e-06
Epoch: 154/300, validation loss: 0.412158, learning rate: 4.8828125e-06
Epoch: 155/300, validation loss: 0.412158, learning rate: 4.8828125e-06
Epoch: 156/300, validation loss: 0.412158, learning rate: 4.8828125e-06
Epoch: 157/300, validation loss: 0.412158, learning rate: 4.8828125e-06
Epoch: 158/300, validation loss: 0.412157, learning rate: 4.8828125e-06
Epoch: 159/300, validation loss: 0.412157, learning rate: 2.44140625e-06
Epoch: 160/300, validation loss: 0.412157, learning rate: 2.44140625e-06
Epoch: 161/300, validation loss: 0.412157, learning rate: 2.44140625e-06
Epoch: 162/300, validation loss: 0.412157, learning rate: 2.44140625e-06
Epoch: 163/300, validation loss: 0.412157, learning rate: 2.44140625e-06
Epoch: 164/300, validation loss: 0.412157, learning rate: 2.44140625e-06
Epoch: 165/300, validation loss: 0.412157, learning rate: 1.220703125e-06
Epoch: 166/300, validation loss: 0.412157, learning rate: 1.220703125e-06
Epoch: 167/300, validation loss: 0.412157, learning rate: 1.220703125e-06
Epoch: 168/300, validation loss: 0.412157, learning rate: 1.220703125e-06
Epoch: 169/300, validation loss: 0.412157, learning rate: 1.220703125e-06
Epoch: 170/300, validation loss: 0.412157, learning rate: 1.220703125e-06
Epoch: 171/300, validation loss: 0.412157, learning rate: 6.103515625e-07
Epoch: 172/300, validation loss: 0.412157, learning rate: 6.103515625e-07
Epoch: 173/300, validation loss: 0.412157, learning rate: 6.103515625e-07
Epoch: 174/300, validation loss: 0.412157, learning rate: 6.103515625e-07
Epoch: 175/300, validation loss: 0.412157, learning rate: 6.103515625e-07
Epoch: 176/300, validation loss: 0.412157, learning rate: 6.103515625e-07
Epoch: 177/300, validation loss: 0.412157, learning rate: 3.0517578125e-07
Epoch: 178/300, validation loss: 0.412157, learning rate: 3.0517578125e-07
Epoch: 179/300, validation loss: 0.412157, learning rate: 3.0517578125e-07
Epoch: 180/300, validation loss: 0.412157, learning rate: 3.0517578125e-07
Epoch: 181/300, validation loss: 0.412157, learning rate: 3.0517578125e-07
Epoch: 182/300, validation loss: 0.412157, learning rate: 3.0517578125e-07
Epoch: 183/300, validation loss: 0.412157, learning rate: 1.52587890625e-07
Epoch: 184/300, validation loss: 0.412157, learning rate: 1.52587890625e-07
Epoch: 185/300, validation loss: 0.412157, learning rate: 1.52587890625e-07
Epoch: 186/300, validation loss: 0.412157, learning rate: 1.52587890625e-07
Epoch: 187/300, validation loss: 0.412157, learning rate: 1.52587890625e-07
Epoch: 188/300, validation loss: 0.412157, learning rate: 1.52587890625e-07
Epoch: 189/300, validation loss: 0.412157, learning rate: 7.62939453125e-08
Epoch: 190/300, validation loss: 0.412157, learning rate: 7.62939453125e-08
Epoch: 191/300, validation loss: 0.412157, learning rate: 7.62939453125e-08
Epoch: 192/300, validation loss: 0.412157, learning rate: 7.62939453125e-08
Epoch: 193/300, validation loss: 0.412157, learning rate: 7.62939453125e-08
Epoch: 194/300, validation loss: 0.412157, learning rate: 7.62939453125e-08
Epoch: 195/300, validation loss: 0.412157, learning rate: 3.814697265625e-08
Epoch: 196/300, validation loss: 0.412157, learning rate: 3.814697265625e-08
Epoch: 197/300, validation loss: 0.412157, learning rate: 3.814697265625e-08
Epoch: 198/300, validation loss: 0.412157, learning rate: 3.814697265625e-08
Epoch: 199/300, validation loss: 0.412157, learning rate: 3.814697265625e-08
Epoch: 200/300, validation loss: 0.412157, learning rate: 3.814697265625e-08
Epoch: 201/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 202/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 203/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 204/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 205/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 206/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 207/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 208/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 209/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 210/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 211/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 212/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 213/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 214/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 215/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 216/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 217/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 218/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 219/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 220/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 221/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 222/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 223/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 224/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 225/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 226/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 227/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 228/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 229/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 230/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 231/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 232/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 233/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 234/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 235/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 236/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 237/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 238/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 239/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 240/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 241/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 242/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 243/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 244/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 245/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 246/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 247/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 248/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 249/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 250/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 251/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 252/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 253/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 254/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 255/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 256/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 257/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 258/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 259/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 260/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 261/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 262/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 263/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 264/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 265/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 266/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 267/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 268/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 269/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 270/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 271/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 272/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 273/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 274/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 275/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 276/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 277/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 278/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 279/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 280/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 281/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 282/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 283/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 284/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 285/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 286/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 287/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 288/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 289/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 290/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 291/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 292/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 293/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 294/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 295/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 296/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 297/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 298/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 299/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
Epoch: 300/300, validation loss: 0.412157, learning rate: 1.9073486328125e-08
