Epoch: 1/200, validation loss: 0.088322, learning rate: 0.005
Epoch: 145/200, validation loss: 0.043549, learning rate: 0.000625
Epoch: 146/200, validation loss: 0.043474, learning rate: 0.000625
Epoch: 147/200, validation loss: 0.043482, learning rate: 0.000625
Epoch: 148/200, validation loss: 0.043415, learning rate: 0.000625
Epoch: 149/200, validation loss: 0.043449, learning rate: 0.000625
Epoch: 150/200, validation loss: 0.043479, learning rate: 0.000625
Epoch: 151/200, validation loss: 0.043440, learning rate: 0.000625
Epoch: 152/200, validation loss: 0.043404, learning rate: 0.000625
Epoch: 153/200, validation loss: 0.043383, learning rate: 0.000625
Epoch: 154/200, validation loss: 0.043358, learning rate: 0.000625
Epoch: 155/200, validation loss: 0.043363, learning rate: 0.000625
Epoch: 156/200, validation loss: 0.043350, learning rate: 0.000625
Epoch: 157/200, validation loss: 0.043276, learning rate: 0.000625
Epoch: 158/200, validation loss: 0.043269, learning rate: 0.000625
Epoch: 159/200, validation loss: 0.043236, learning rate: 0.000625
Epoch: 160/200, validation loss: 0.043225, learning rate: 0.000625
Epoch: 161/200, validation loss: 0.043175, learning rate: 0.000625
Epoch: 162/200, validation loss: 0.043230, learning rate: 0.000625
Epoch: 163/200, validation loss: 0.043181, learning rate: 0.000625
Epoch: 164/200, validation loss: 0.043175, learning rate: 0.000625
Epoch: 165/200, validation loss: 0.043146, learning rate: 0.000625
Epoch: 166/200, validation loss: 0.043222, learning rate: 0.000625
Epoch: 167/200, validation loss: 0.043102, learning rate: 0.000625
Epoch: 168/200, validation loss: 0.043077, learning rate: 0.000625
Epoch: 169/200, validation loss: 0.043145, learning rate: 0.000625
Epoch: 170/200, validation loss: 0.043084, learning rate: 0.000625
Epoch: 171/200, validation loss: 0.043020, learning rate: 0.000625
Epoch: 172/200, validation loss: 0.043047, learning rate: 0.000625
Epoch: 173/200, validation loss: 0.043059, learning rate: 0.000625
Epoch: 174/200, validation loss: 0.042987, learning rate: 0.000625
Epoch: 175/200, validation loss: 0.042956, learning rate: 0.000625
Epoch: 176/200, validation loss: 0.043022, learning rate: 0.000625
Epoch: 177/200, validation loss: 0.043024, learning rate: 0.000625
Epoch: 178/200, validation loss: 0.042966, learning rate: 0.000625
Epoch: 179/200, validation loss: 0.042949, learning rate: 0.000625
Epoch: 180/200, validation loss: 0.042892, learning rate: 0.000625
Epoch: 181/200, validation loss: 0.042895, learning rate: 0.000625
Epoch: 182/200, validation loss: 0.042868, learning rate: 0.000625
Epoch: 183/200, validation loss: 0.042866, learning rate: 0.000625
Epoch: 184/200, validation loss: 0.042859, learning rate: 0.000625
Epoch: 185/200, validation loss: 0.042882, learning rate: 0.000625
Epoch: 186/200, validation loss: 0.042849, learning rate: 0.000625
Epoch: 187/200, validation loss: 0.042793, learning rate: 0.000625
Epoch: 188/200, validation loss: 0.042863, learning rate: 0.000625
Epoch: 189/200, validation loss: 0.042778, learning rate: 0.000625
Epoch: 190/200, validation loss: 0.042725, learning rate: 0.000625
Epoch: 191/200, validation loss: 0.042766, learning rate: 0.000625
Epoch: 192/200, validation loss: 0.042815, learning rate: 0.000625
Epoch: 193/200, validation loss: 0.042748, learning rate: 0.000625
Epoch: 194/200, validation loss: 0.042720, learning rate: 0.000625
Epoch: 195/200, validation loss: 0.042759, learning rate: 0.000625
Epoch: 196/200, validation loss: 0.042718, learning rate: 0.000625
Epoch: 197/200, validation loss: 0.042696, learning rate: 0.000625
Epoch: 198/200, validation loss: 0.042665, learning rate: 0.000625
Epoch: 199/200, validation loss: 0.042710, learning rate: 0.000625
Epoch: 200/200, validation loss: 0.042641, learning rate: 0.000625
